confirmedCode;date;confirmedQuantity;confirmedTotalQuantity;nameCountry;nameDataset
Confirmed-002761;2020-04-03;1;16;Guinea Ecuatorial;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002762;2020-04-03;1;205;Ghana;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002763;2020-04-03;2;7;Somalia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002764;2020-04-03;3;16;Benín;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002765;2020-04-03;26;761;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002766;2020-04-03;1;40;Togo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002767;2020-04-03;1;7;Liberia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002768;2020-04-03;43;1505;Sudáfrica;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002769;2020-04-03;6;65;Madagascar;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002770;2020-04-03;8;49;Yibuti;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002771;2020-04-03;12;122;Kenia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002772;2020-04-03;6;190;Nigeria;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002773;2020-04-03;6;35;Etiopía;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002774;2020-04-03;27;735;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002775;2020-04-03;12;207;Senegal;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002776;2020-04-02;3;39;Mali;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002777;2020-04-02;21;73;Guinea;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002778;2020-04-02;14;302;Burkina Faso;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002779;2020-04-02;1;11;Libia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002780;2020-04-02;1;8;Angola;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002781;2020-04-02;1;8;Sudán;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002782;2020-04-02;1;41;Yibuti;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002783;2020-04-02;17;708;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002784;2020-04-02;4;194;Costa de Marfil;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002785;2020-04-02;11;134;República Democrática del Congo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002786;2020-04-02;1;3;Burundi;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002787;2020-04-02;1;14;Namibia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002788;2020-04-02;24;98;Níger;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002789;2020-04-02;3;39;Togo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002790;2020-04-02;1;8;Chad;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002791;2020-04-02;86;865;Egipto;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002792;2020-04-02;19;41;República del Congo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002793;2020-04-02;139;986;Argelia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002794;2020-04-02;8;169;Mauricio;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002795;2020-04-02;1;9;Zimbabue;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002796;2020-04-02;3;21;Gabón;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002797;2020-04-02;10;184;Nigeria;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002798;2020-04-02;22;306;Camerún;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002799;2020-04-02;1;45;Uganda;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002800;2020-04-02;5;36;Mali;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002801;2020-04-02;82;1462;Sudáfrica;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002802;2020-04-02;2;84;Ruanda;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002803;2020-04-02;4;22;Eritrea;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002804;2020-04-02;32;455;Túnez;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002805;2020-04-02;15;691;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002806;2020-04-02;3;3;Malaui;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002807;2020-04-02;9;204;Ghana;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002808;2020-04-02;1;59;Madagascar;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002809;2020-04-02;1;58;Madagascar;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002810;2020-04-02;7;40;Yibuti;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002811;2020-04-02;29;110;Kenia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002812;2020-04-02;3;39;Zambia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002813;2020-04-02;5;195;Senegal;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002814;2020-04-02;22;676;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002815;2020-04-02;38;284;Camerún;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002816;2020-04-01;1;9;Guinea-Bisáu;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002817;2020-04-01;3;31;Mali;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002818;2020-04-01;6;288;Burkina Faso;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002819;2020-04-01;21;52;Guinea;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002820;2020-04-01;2;8;República Centroafricana;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002821;2020-04-01;13;246;Camerún;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002822;2020-04-01;14;123;República Democrática del Congo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002823;2020-04-01;18;161;Mauricio;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002824;2020-04-01;69;779;Egipto;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002825;2020-04-01;40;74;Níger;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002826;2020-04-01;4;13;Benín;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002827;2020-04-01;16;654;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002828;2020-04-01;23;174;Nigeria;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002829;2020-04-01;29;423;Túnez;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002830;2020-04-01;11;190;Costa de Marfil;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002831;2020-04-01;7;82;Ruanda;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002832;2020-04-01;27;1380;Sudáfrica;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002833;2020-04-01;2;10;Mozambique;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002834;2020-04-01;131;847;Argelia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002835;2020-04-01;2;13;Namibia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002836;2020-04-01;1;20;Tanzania;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002837;2020-04-01;3;33;Yibuti;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002838;2020-04-01;1;2;Sierra Leona;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002839;2020-04-01;22;81;Kenia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002840;2020-04-01;8;30;Guinea;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002841;2020-04-01;2;36;Togo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002842;2020-04-01;3;6;Liberia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002843;2020-04-01;34;195;Ghana;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002844;2020-04-01;12;151;Nigeria;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002845;2020-04-01;15;190;Senegal;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002846;2020-04-01;3;29;Etiopía;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002847;2020-04-01;36;638;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002848;2020-04-01;10;233;Camerún;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002849;2020-03-31;1;7;Sudán;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002850;2020-03-31;1;31;Guinea;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002851;2020-03-31;7;34;Níger;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002852;2020-03-31;21;282;Burkina Faso;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002853;2020-03-31;54;710;Egipto;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002854;2020-03-31;2;10;Libia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002855;2020-03-31;1;15;Guinea Ecuatorial;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002856;2020-03-31;3;9;Benín;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002857;2020-03-31;3;22;República del Congo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002858;2020-03-31;30;223;Camerún;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002859;2020-03-31;15;143;Mauricio;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002860;2020-03-31;11;109;República Democrática del Congo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002861;2020-03-31;32;394;Túnez;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002862;2020-03-31;11;179;Costa de Marfil;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002863;2020-03-31;132;716;Argelia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002864;2020-03-31;4;139;Nigeria;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002865;2020-03-31;2;18;Gabón;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002866;2020-03-31;11;57;Madagascar;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002867;2020-03-31;1;4;Botsuana;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002868;2020-03-31;1;26;Etiopía;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002869;2020-03-31;9;161;Ghana;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002870;2020-03-31;28;602;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002871;2020-03-31;2;5;Somalia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002872;2020-03-31;5;75;Ruanda;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002873;2020-03-31;11;44;Uganda;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002874;2020-03-31;3;15;Eritrea;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002875;2020-03-31;2;2;Burundi;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002876;2020-03-31;27;1353;Sudáfrica;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002877;2020-03-31;1;36;Zambia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002878;2020-03-31;5;30;Yibuti;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002879;2020-03-31;9;59;Kenia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002880;2020-03-31;4;135;Nigeria;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002881;2020-03-31;3;28;Mali;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002882;2020-03-31;1;1;Sierra Leona;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002883;2020-03-31;13;175;Senegal;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002884;2020-03-31;1;25;Etiopía;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002885;2020-03-31;18;574;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002886;2020-03-30;1;8;Zimbabue;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002887;2020-03-30;2;7;Chad;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002888;2020-03-30;15;261;Burkina Faso;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002889;2020-03-30;2;10;Seychelles;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002890;2020-03-30;5;27;Níger;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002891;2020-03-30;50;362;Túnez;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002892;2020-03-30;51;193;Camerún;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002893;2020-03-30;17;98;República Democrática del Congo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002894;2020-03-30;1;6;Mauritania;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002895;2020-03-30;22;556;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002896;2020-03-30;4;25;Mali;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002897;2020-03-30;20;131;Nigeria;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002898;2020-03-30;18;128;Mauricio;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002899;2020-03-30;46;1326;Sudáfrica;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002900;2020-03-30;3;46;Madagascar;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002901;2020-03-30;9;16;Gabón;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002902;2020-03-30;73;584;Argelia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002903;2020-03-30;3;168;Costa de Marfil;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002904;2020-03-30;7;25;Yibuti;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002905;2020-03-30;1;24;Etiopía;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002906;2020-03-30;18;534;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002907;2020-03-30;47;656;Egipto;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002908;2020-03-30;3;3;Botsuana;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002909;2020-03-30;4;34;Togo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002910;2020-03-30;5;19;Tanzania;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002911;2020-03-30;8;50;Kenia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002912;2020-03-30;6;35;Zambia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002913;2020-03-30;20;162;Senegal;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002914;2020-03-30;3;142;Camerún;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002915;2020-03-30;37;516;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002916;2020-03-29;4;22;Níger;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002917;2020-03-29;6;8;Guinea-Bisáu;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002918;2020-03-29;24;246;Burkina Faso;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002919;2020-03-29;6;22;Guinea;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002920;2020-03-29;2;23;Etiopía;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002921;2020-03-29;1;6;Sudán;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002922;2020-03-29;3;33;Uganda;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002923;2020-03-29;2;30;Togo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002924;2020-03-29;6;12;Eritrea;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002925;2020-03-29;1;4;Gambia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002926;2020-03-29;26;139;Camerún;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002927;2020-03-29;8;110;Mauricio;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002928;2020-03-29;10;70;Ruanda;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002929;2020-03-29;34;312;Túnez;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002930;2020-03-29;57;511;Argelia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002931;2020-03-29;16;81;República Democrática del Congo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002932;2020-03-29;5;8;Libia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002933;2020-03-29;14;111;Nigeria;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002934;2020-03-29;29;479;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002935;2020-03-29;25;165;Costa de Marfil;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002936;2020-03-29;1;29;Zambia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002937;2020-03-29;2;7;Angola;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002938;2020-03-29;6;43;Madagascar;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002939;2020-03-29;93;1280;Sudáfrica;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002940;2020-03-29;1;6;Cabo Verde;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002941;2020-03-29;33;609;Egipto;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002942;2020-03-29;2;21;Etiopía;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002943;2020-03-29;3;11;Namibia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002944;2020-03-29;3;21;Mali;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002945;2020-03-29;1;14;Guinea Ecuatorial;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002946;2020-03-29;13;450;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002947;2020-03-29;3;18;Yibuti;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002948;2020-03-29;12;142;Senegal;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002949;2020-03-29;35;437;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002950;2020-03-28;15;222;Burkina Faso;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002951;2020-03-28;9;37;Madagascar;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002952;2020-03-28;4;42;Kenia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002953;2020-03-28;11;152;Ghana;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002954;2020-03-28;7;16;Guinea;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002955;2020-03-28;1;14;Tanzania;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002956;2020-03-28;8;18;Níger;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002957;2020-03-28;2;5;Mauritania;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002958;2020-03-28;3;19;Etiopía;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002959;2020-03-28;14;113;Camerún;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002960;2020-03-28;112;1187;Sudáfrica;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002961;2020-03-28;1;5;Angola;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002962;2020-03-28;2;3;Libia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002963;2020-03-28;12;402;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002964;2020-03-28;1;15;Yibuti;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002965;2020-03-28;51;278;Túnez;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002966;2020-03-28;31;390;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002967;2020-03-28;8;97;Nigeria;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002968;2020-03-28;39;140;Costa de Marfil;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002969;2020-03-28;1;8;Seychelles;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002970;2020-03-28;1;359;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002971;2020-03-28;6;60;Ruanda;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002972;2020-03-28;7;30;Uganda;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002973;2020-03-28;7;65;República Democrática del Congo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002974;2020-03-28;1;9;Guinea;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002975;2020-03-28;40;576;Egipto;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002976;2020-03-28;45;454;Argelia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002977;2020-03-28;8;102;Mauricio;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002978;2020-03-28;5;99;Camerún;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002979;2020-03-28;4;141;Ghana;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002980;2020-03-28;2;5;Sudán;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002981;2020-03-28;3;28;Togo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002982;2020-03-28;1;8;Mozambique;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002983;2020-03-28;8;89;Nigeria;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002984;2020-03-28;2;28;Madagascar;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002985;2020-03-28;6;28;Zambia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002986;2020-03-28;13;358;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002987;2020-03-28;7;18;Mali;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002988;2020-03-28;11;130;Senegal;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002989;2020-03-27;1;8;Namibia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002990;2020-03-27;1;9;Suazilandia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002991;2020-03-27;148;1075;Sudáfrica;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002992;2020-03-27;27;207;Burkina Faso;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002993;2020-03-27;7;38;Kenia;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002994;2020-03-27;2;14;Yibuti;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002995;2020-03-27;1;5;Cabo Verde;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002996;2020-03-27;3;26;Madagascar;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002997;2020-03-27;1;137;Ghana;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002998;2020-03-27;15;19;República del Congo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-002999;2020-03-27;1;13;Guinea Ecuatorial;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003000;2020-03-27;11;81;Nigeria;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003001;2020-03-27;5;70;Nigeria;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003002;2020-03-27;2;94;Camerún;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003003;2020-03-27;3;8;Guinea;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003004;2020-03-27;1;6;Benín;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003005;2020-03-27;1;13;Tanzania;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003006;2020-03-27;5;23;Uganda;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003007;2020-03-27;4;58;República Democrática del Congo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003008;2020-03-27;4;92;Camerún;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003009;2020-03-27;13;94;Mauricio;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003010;2020-03-27;1;25;Togo;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003011;2020-03-27;12;345;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003012;2020-03-27;4;54;Ruanda;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003013;2020-03-27;5;101;Costa de Marfil;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003014;2020-03-27;58;333;Marruecos;confirmed_cases_africa_ncov_2020-06-16
Confirmed-003015;2020-03-27;41;536;Egipto;confirmed_cases_africa_ncov_2020-06-16
