DATE_INSERT;DATE_CASE;NEW_CASES;TOTAL_CASES;ID_UNISO_COUNTRY;COUNTRY_NAME;SOURCE;
"2020-04-19 09:54:33";"2020-04-18";"20";"42";"120";"CAMEROON";"https://twitter.com/DrManaouda/status/1251656477187735555";
"2020-04-18 23:51:08";"2020-04-18";"2";"19";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1251627971825328128";
"2020-04-18 22:38:09";"2020-04-18";"1";"19";"562";"NIGER";"https://twitter.com/MinSanteNiger/status/1251598622388617217";
"2020-04-18 20:13:52";"2020-04-18";"3";"367";"12";"ALGERIA";"https://www.observalgerie.com/coronavirus-nouveau-bilan-des-deces-et-nouveaux-cas-en-algerie/2020/";
"2020-04-18 20:08:31";"2020-04-18";"4";"11";"729";"SUDAN";"https://twitter.com/FMOH_SUDAN/status/1251343419261272064";
"2020-04-18 19:38:22";"2020-04-18";"2";"7";"706";"SOMALIA";"https://twitter.com/MoH_Somalia/status/1251554567961149445";
"2020-04-18 19:34:47";"2020-04-18";"19";"224";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1251561087239098369";
"2020-04-18 16:38:15";"2020-04-18";"1";"9";"288";"GHANA";"https://twitter.com/mohgovgh/status/1251504158664011776/photo/2";
"2020-04-18 14:09:45";"2020-04-18";"1";"12";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1251480531377717248";
"2020-04-18 11:16:42";"2020-04-18";"2";"137";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1251438272460587008";
"2020-04-18 19:28:06";"2020-04-17";"1";"36";"854";"BURKINA";"https://twitter.com/burkina24/status/1251552238662823938";
"2020-04-18 10:17:30";"2020-04-17";"2";"7";"729";"SUDAN";"http://www.china.org.cn/world/Off_the_Wire/2020-04/18/content_75946513.htm";
"2020-04-18 10:04:44";"2020-04-17";"2";"25";"180";"DRC";"https://twitter.com/OMSRDCONGO/status/1251410438463594496";
"2020-04-17 23:12:23";"2020-04-17";"4";"17";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1251256703225651213";
"2020-04-17 22:11:29";"2020-04-17";"3";"18";"562";"NIGER";"https://twitter.com/MinSanteNiger/status/1251238124149243907";
"2020-04-17 22:04:00";"2020-04-17";"1";"5";"834";"TANZANIA";"https://newkenyan.com/tanzania-coronavirus-cases-tops-147/";
"2020-04-17 20:30:57";"2020-04-17";"2";"50";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1251208682173542410";
"2020-04-17 19:40:49";"2020-04-17";"2";"135";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1251198780537556993";
"2020-04-17 19:36:23";"2020-04-17";"16";"364";"12";"ALGERIA";"https://www.algerie360.com/17-04-2020-coronavirus-algerie-le-bilan-seleve-a-cas-confirmes-dont-dececs-17-avril-2020/";
"2020-04-17 18:58:35";"2020-04-17";"2";"3";"324";"GUINEA";"https://twitter.com/anss_guinee/status/1251191242936983552";
"2020-04-17 18:46:27";"2020-04-17";"1";"6";"178";"CONGO";"https://twitter.com/voxcongo/status/1251158032085471232";
"2020-04-17 18:40:08";"2020-04-17";"9";"205";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1251187259610730496";
"2020-04-17 17:35:43";"2020-04-17";"1";"3";"686";"SENEGAL";"https://twitter.com/MinisteredelaS1/status/1251170459351162881";
"2020-04-17 11:57:24";"2020-04-17";"3";"133";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1251076012491841536";
"2020-04-17 23:19:56";"2020-04-16";"3";"35";"854";"BURKINA";"https://twitter.com/Lefaso_net/status/1251257327346475008";
"2020-04-17 14:28:47";"2020-04-16";"1";"7";"430";"LIBERIA";"https://twitter.com/NPHIL6/status/1251123975616413697";
"2020-04-17 10:17:23";"2020-04-16";"1";"23";"180";"DRC";"https://twitter.com/OMSRDCONGO/status/1251044220409982976";
"2020-04-16 23:46:24";"2020-04-16";"2";"37";"788";"TUNISIA";"https://twitter.com/covid19tunisia/status/1250896366273990657";
"2020-04-16 23:45:20";"2020-04-16";"1";"13";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1250896989706993666";
"2020-04-16 21:50:50";"2020-04-16";"1";"15";"562";"NIGER";"https://twitter.com/MinSanteNiger/status/1250871556177305606";
"2020-04-16 21:34:00";"2020-04-16";"5";"22";"120";"CAMEROON";"https://twitter.com/CameroonPm237/status/1250846609874829313/photo/2";
"2020-04-16 21:01:26";"2020-04-16";"14";"48";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1250854262910976000";
"2020-04-16 20:09:15";"2020-04-16";"12";"348";"12";"ALGERIA";"https://www.observalgerie.com/coronavirus-en-algerie-nouveau-bilan-pour-ce-jeudi-16-avril/2020/";
"2020-04-16 19:39:15";"2020-04-16";"13";"196";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1250839371168833536";
"2020-04-16 19:37:14";"2020-04-16";"2";"130";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1250839708537688067";
"2020-04-16 17:17:15";"2020-04-16";"1";"1";"748";"ESWATINI";"https://twitter.com/EswatiniGovern1/status/1250802724863688704";
"2020-04-16 16:20:20";"2020-04-16";"1";"11";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1250783149837164547";
"2020-04-16 14:47:31";"2020-04-16";"2";"5";"768";"TOGO";"https://twitter.com/Covid19TG/status/1250767191240294400";
"2020-04-16 11:41:28";"2020-04-16";"1";"128";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1250719052705796096";
"2020-04-16 01:55:36";"2020-04-15";"1";"12";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1250550398286548992";
"2020-04-16 01:37:11";"2020-04-15";"1";"22";"180";"DRC";"https://twitter.com/CMR_Covid19_RDC/status/1250561886418079745";
"2020-04-15 23:28:04";"2020-04-15";"1";"35";"788";"TUNISIA";"https://tunivisions.net/39334/augmentation-du-nombre-des-cas-de-covid-19-en-tunisie-a-780-cas-35-morts-et-43-guerisons/#.XpdqXaP2AM8.twitter";
"2020-04-15 22:44:40";"2020-04-15";"1";"4";"834";"TANZANIA";"https://www.moh.go.tz/en/announcements?download=471:mwenendo-wa-ugonjwa-wa-corona-covid-19-nchini,-jumatano-aprili-15,-2020";
"2020-04-15 20:34:13";"2020-04-15";"10";"336";"12";"ALGERIA";"https://www.observalgerie.com/nouveau-bilan-du-covid-19-en-algerie-2160-cas-dont-336-deces/2020/";
"2020-04-15 20:24:30";"2020-04-15";"5";"183";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1250498011723116546";
"2020-04-15 20:18:26";"2020-04-15";"3";"5";"706";"SOMALIA";"https://twitter.com/SomaliaCovid19/status/1250482907065528320";
"2020-04-15 19:15:27";"2020-04-15";"7";"34";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1250459217833660418";
"2020-04-15 14:06:34";"2020-04-15";"1";"10";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1250393576502157312";
"2020-04-15 13:42:13";"2020-04-15";"1";"127";"504";"MOROCCO";"https://twitter.com/Elotmanisaad/status/1250354566253723649";
"2020-04-16 00:12:44";"2020-04-14";"2";"32";"854";"BURKINA";"https://twitter.com/radiosomega/status/1250536316879736832";
"2020-04-15 08:32:32";"2020-04-14";"1";"21";"180";"DRC";"https://mailchi.mp/cbccde2b9cc5/covid-19-bulletin-n22-mardi-le-14-avril-3912681";
"2020-04-14 23:38:54";"2020-04-14";"13";"326";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1250117685330968577";
"2020-04-14 22:59:30";"2020-04-14";"1";"11";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1250157292227629060";
"2020-04-14 22:08:10";"2020-04-14";"1";"14";"562";"NIGER";"https://twitter.com/MinSanteNiger/status/1250149588654325761";
"2020-04-14 22:01:17";"2020-04-14";"3";"17";"120";"CAMEROON";"https://twitter.com/DrManaouda/status/1250143515314708480";
"2020-04-14 20:51:58";"2020-04-14";"1";"5";"729";"SUDAN";"https://twitter.com/FaisalMohSalih/status/1250124490371145730";
"2020-04-14 20:16:13";"2020-04-14";"3";"13";"466";"MALI";"https://twitter.com/GouvernementM/status/1250087488951066626";
"2020-04-14 19:40:28";"2020-04-14";"14";"178";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1250115123647217671";
"2020-04-14 16:49:42";"2020-04-14";"1";"1";"324";"GUINEA";"https://www.guineenews.org/covid-19-la-guinee-enregistre-son-premier-mort/";
"2020-04-15 00:08:49";"2020-04-13";"2";"30";"854";"BURKINA";"https://lefaso.net/spip.php?article96186";
"2020-04-14 20:59:26";"2020-04-13";"2";"14";"120";"CAMEROON";"https://www.journalducameroun.com/cameroun-covid-19-14-deces-840-personnes-infectees-cameroun/";
"2020-04-14 16:05:14";"2020-04-13";"2";"4";"729";"SUDAN";"https://web.facebook.com/permalink.php?story_fbid=2572150926391203&id=1827289127544057&__xts__%5B0%5D=68.ARBh-jDEyBq8KjjP2gu5jNEelTuI55l7RJqNl5VbqQ7baNzKtRnNaOqttKUJqUd0kpNugVyBBi2-8qy97f4EjW9SJ5j3K5pv4vNiKZ0LoPPj0jbbTNR_m721GhkB6bGvGTYKhqk-TUs_PZIIg6ZORyfkah48JzPzeVUjLtoB_6tj7VrJhy1-wg5QQdHUNv91e-P2zoQyK5RyZTyn1ZljCaVwtd9pQjrYcRqypS4ioVUlh8hzviz8MZdjWpxjjaILlAm4sggKlQY7fjg9lL2cZ9FjHp8EmB0h9aYzRBeV3QTNJeXwlzCg_PVp2k_rj9BpRsroKiUorbkB6aM_MtiUeaK3&__tn__=-R";
"2020-04-14 00:42:54";"2020-04-13";"1";"6";"384";"CIV";"https://twitter.com/RTI_info/status/1249763367943835648";
"2020-04-13 23:05:52";"2020-04-13";"1";"13";"562";"NIGER";"https://twitter.com/nicolasremene/status/1249791248011059200/photo/1";
"2020-04-13 22:29:54";"2020-04-13";"1";"10";"466";"MALI";"https://twitter.com/omsmali/status/1249762949025140738";
"2020-04-13 22:16:35";"2020-04-13";"20";"313";"12";"ALGERIA";"https://www.observalgerie.com/coronavirus-en-algerie-47-wilayas-touchees-par-la-pandemie/2020/";
"2020-04-13 22:01:15";"2020-04-13";"3";"34";"788";"TUNISIA";"https://twitter.com/covid19tunisia/status/1249785952224137216";
"2020-04-13 20:54:49";"2020-04-13";"5";"164";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1249766849186848771";
"2020-04-13 20:22:52";"2020-04-13";"6";"126";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1249750264594169856";
"2020-04-13 20:15:53";"2020-04-13";"2";"27";"710";"SOUTH AFRICA";"https://twitter.com/nicd_sa/status/1249759650804883459";
"2020-04-13 16:32:14";"2020-04-13";"1";"1";"108";"BURUNDI";"https://twitter.com/mspls_bdi/status/1249703226087268352";
"2020-04-13 16:25:36";"2020-04-13";"1";"9";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1249698220806111234";
"2020-04-13 11:35:12";"2020-04-13";"2";"120";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1249630147231309824";
"2020-04-13 22:57:41";"2020-04-12";"1";"28";"854";"BURKINA";"https://lefaso.net/spip.php?article96166";
"2020-04-13 14:58:23";"2020-04-12";"1";"6";"430";"LIBERIA";"https://twitter.com/NPHIL6/status/1249679710617047041";
"2020-04-13 00:02:31";"2020-04-12";"1";"5";"384";"CIV";"https://twitter.com/RTI_info/status/1249403864387813378";
"2020-04-12 21:54:34";"2020-04-12";"1";"12";"562";"NIGER";"https://twitter.com/Covid19Niger/status/1249423765185925121";
"2020-04-12 21:14:26";"2020-04-12";"3";"31";"788";"TUNISIA";"https://twitter.com/OmsTunisie/status/1249400371396718594";
"2020-04-12 21:03:03";"2020-04-12";"13";"159";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1249399507248451584";
"2020-04-12 19:22:57";"2020-04-12";"5";"118";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1249385357755461633";
"2020-04-12 18:28:21";"2020-04-12";"18";"293";"12";"ALGERIA";"https://www.observalgerie.com/dernier-bilan-du-covid-19-en-algerie-1914-cas-confirmes-et";
"2020-04-12 14:57:25";"2020-04-12";"1";"8";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1249306598025105409";
"2020-04-12 12:43:37";"2020-04-12";"1";"2";"706";"SOMALIA";"https://twitter.com/Cabdalleaxmed/status/1249285171146358784";
"2020-04-12 12:21:52";"2020-04-12";"2";"113";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1249267781134057474";
"2020-04-12 10:40:17";"2020-04-11";"3";"10";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1249072367000784901";
"2020-04-11 23:00:42";"2020-04-11";"1";"4";"384";"CIV";"https://twitter.com/RTI_info/status/1249050744453574656";
"2020-04-11 21:59:53";"2020-04-11";"11";"146";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1249057822333116419";
"2020-04-11 21:36:55";"2020-04-11";"2";"9";"466";"MALI";"https://malivox.net/coronavirus-le-mali-depasse-les-100-cas-dont-9-deces-et-22-patients-gueris/";
"2020-04-11 20:51:04";"2020-04-11";"1";"25";"710";"SOUTH AFRICA";"https://twitter.com/nicd_sa/status/1249028791642525698";
"2020-04-11 20:49:25";"2020-04-11";"1";"111";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1249034461498540032";
"2020-04-11 20:47:14";"2020-04-11";"3";"28";"788";"TUNISIA";"https://twitter.com/OmsTunisie/status/1249038687410819072";
"2020-04-11 18:45:38";"2020-04-11";"19";"275";"12";"ALGERIA";"https://www.observalgerie.com/nouveau-bilan-du-covid-19-en-algerie-1825-cas-confirmes-dont-275-deces/2020/";
"2020-04-11 15:44:09";"2020-04-11";"1";"2";"454";"MALAWI";"https://twitter.com/bnltimes/status/1248964323826900992";
"2020-04-11 14:38:23";"2020-04-11";"3";"110";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1248904399302377472";
"2020-04-11 14:33:37";"2020-04-11";"1";"2";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1248921250937950209";
"2020-04-12 11:50:15";"2020-04-10";"2";"3";"834";"TANZANIA";"https://www.theeastafrican.co.ke/news/ea/Tanzania-reports-two-more-deaths-as-cases-rise-to-32/4552908-5520546-q1kg7o/index.html";
"2020-04-11 22:19:33";"2020-04-10";"1";"27";"854";"BURKINA";"https://lefaso.net/spip.php?article96136";
"2020-04-10 23:28:12";"2020-04-10";"1";"7";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1248596958027165698";
"2020-04-10 22:24:02";"2020-04-10";"2";"9";"480";"MAURITIUS";"https://mbcradio.tv/article/vidéo-covid-19-2-décès-et-4-nouveaux-cas-ce-vendredi-10-avril";
"2020-04-10 21:21:58";"2020-04-10";"3";"12";"120";"CAMEROON";"https://twitter.com/CRTV_web/status/1248685444486873089/photo/1";
"2020-04-10 20:44:12";"2020-04-10";"1";"6";"288";"GHANA";"https://twitter.com/moigovgh/status/1248673995307827201";
"2020-04-10 20:36:57";"2020-04-10";"17";"135";"818";"EGYPT";"https://twitter.com/Ahm0os/status/1248678129440182272/photo/2";
"2020-04-10 19:35:20";"2020-04-10";"2";"107";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1248661231797501952";
"2020-04-10 18:53:14";"2020-04-10";"40";"256";"12";"ALGERIA";"https://www.dzairdaily.com/coronavirus-en-algerie-bilan-de-1761-cas-et-256-morts/";
"2020-04-10 17:34:22";"2020-04-10";"1";"3";"231";"ETHIOPIA";"https://twitter.com/lia_tadesse/status/1248632094965841927";
"2020-04-10 17:24:10";"2020-04-10";"1";"5";"430";"LIBERIA";"https://twitter.com/NPHIL6/status/1248628612699324416";
"2020-04-10 15:05:42";"2020-04-10";"1";"2";"894";"ZAMBIA";"https://twitter.com/ZMPublicHealth/status/1248575576824328192";
"2020-04-10 14:57:54";"2020-04-10";"4";"24";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1248587684618043392";
"2020-04-10 13:42:10";"2020-04-10";"2";"20";"710";"SOUTH AFRICA";"https://twitter.com/Newzroom405/status/1248570950976786438";
"2020-04-10 12:19:49";"2020-04-10";"8";"105";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1248541019035111425";
"2020-04-10 22:34:34";"2020-04-09";"2";"26";"854";"BURKINA";"http://www.fasozine.com/actualite/societe/8442-covid-19-au-burkina-5-nouveaux-cas-3-guerisons-2-deces.html";
"2020-04-09 22:58:10";"2020-04-09";"11";"216";"12";"ALGERIA";"http://dia-algerie.com/coronavirus-94-nouveaux-cas-confirmes-11-nouveaux-deces-et-347-gueris-en-algerie/";
"2020-04-09 22:37:06";"2020-04-09";"1";"7";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1248347674044239881";
"2020-04-09 21:54:16";"2020-04-09";"1";"25";"788";"TUNISIA";"https://twitter.com/covid19tunisia/status/1248319705372340230/photo/1";
"2020-04-09 21:20:25";"2020-04-09";"15";"118";"818";"EGYPT";"https://twitter.com/Ahm0os/status/1248327278364418050/photo/2";
"2020-04-09 19:28:32";"2020-04-09";"4";"97";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1248300651236536320/photo/1";
"2020-04-09 14:49:05";"2020-04-09";"1";"1";"262";"DJIBOUTI";"https://twitter.com/MinSantedj/status/1248229650532352001";
"2020-04-09 10:16:14";"2020-04-09";"3";"93";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1247952389602246656";
"2020-04-09 23:05:49";"2020-04-08";"1";"24";"854";"BURKINA";"https://www.koaci.com/article/2020/04/09/afrique/sante/burkina-faso-coronavirus-443-personnes-contaminees-146-guerisons-et-24-deces_140367.html";
"2020-04-09 10:45:35";"2020-04-08";"1";"3";"716";"ZIMBABWE";"https://twitter.com/MoHCCZim/status/1247956570341810178";
"2020-04-09 00:16:32";"2020-04-08";"1";"24";"788";"TUNISIA";"http://journaltunisie.info/2020/04/08/tunisie-coronavirus-5-nouveaux-cas-de-contamination-628-au-total/";
"2020-04-08 20:35:19";"2020-04-08";"5";"18";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1247953035965411328";
"2020-04-08 20:21:20";"2020-04-08";"9";"103";"818";"EGYPT";"https://www.tsa-algerie.com/alerte-bilan-du-coronavirus-en-algerie-12-nouveaux-deces-les-guerisons-en-forte-hausse/";
"2020-04-08 20:06:30";"2020-04-08";"12";"205";"12";"ALGERIA";"https://www.express-dz.com/2020/04/08/coronavirus-1572-cas-confirmes-et-205-morts-en-algerie/";
"2020-04-08 18:49:18";"2020-04-08";"1";"1";"706";"SOMALIA";"https://twitter.com/AbikarDr/status/1247915930115616768";
"2020-04-08 18:43:11";"2020-04-08";"1";"4";"430";"LIBERIA";"https://twitter.com/NPHIL6/status/1247922373145362432";
"2020-04-08 17:23:22";"2020-04-08";"5";"7";"466";"MALI";"https://twitter.com/GouvernementM/status/1247907165962211331";
"2020-04-08 20:27:20";"2020-04-07";"4";"23";"854";"BURKINA";"https://twitter.com/radiosomega/status/1247949966213033986";
"2020-04-08 10:04:12";"2020-04-07";"1";"2";"716";"ZIMBABWE";"https://twitter.com/MoHCCZim/status/1247796746807209989";
"2020-04-08 02:04:05";"2020-04-07";"2";"20";"180";"DRC";"https://mailchi.mp/becf9eb1660a/covid-19-bulletin-n-15-mardi-le-07-avril-2020";
"2020-04-08 01:30:25";"2020-04-07";"1";"11";"562";"NIGER";"https://twitter.com/Covid19Niger/status/1247615838556954624";
"2020-04-08 00:55:34";"2020-04-07";"1";"23";"788";"TUNISIA";"https://www.aa.com.tr/fr/afrique/tunisie-27-nouveaux-cas-de-covid-19-/1796476";
"2020-04-07 23:54:38";"2020-04-07";"1";"6";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1247623007016755200";
"2020-04-07 21:28:10";"2020-04-07";"9";"94";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1247605280667557892";
"2020-04-07 20:41:18";"2020-04-07";"20";"193";"12";"ALGERIA";"http://www.aps.dz/algerie/103829-coronavirus-45-nouveaux-cas-confirmes-et-20-nouveaux-deces-en-algerie#.Xoy3X0oNBxk.twitter";
"2020-04-07 19:25:31";"2020-04-07";"7";"90";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1247575229045538816";
"2020-04-07 15:37:59";"2020-04-07";"1";"13";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1247513820907569152";
"2020-04-07 12:47:07";"2020-04-07";"1";"1";"454";"MALAWI";"https://twitter.com/MalawiGovt/status/1247466661587881985";
"2020-04-07 10:38:03";"2020-04-07";"3";"83";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1247432805543489536";
"2020-04-08 01:36:43";"2020-04-06";"1";"19";"854";"BURKINA";"https://www.koaci.com/article/2020/04/07/afrique/sante/burkina-faso-coronavirus-384-cas-confirmes-127-guerisons-et-19-deces_140305.html";
"2020-04-06 22:44:45";"2020-04-06";"1";"12";"710";"SOUTH AFRICA";"https://twitter.com/COVID_19_ZA/status/1247243914391752709";
"2020-04-06 22:21:42";"2020-04-06";"7";"85";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1247251785330364417";
"2020-04-06 21:04:17";"2020-04-06";"21";"173";"12";"ALGERIA";"https://www.tsa-algerie.com/carte-coronavirus-lampleur-de-lepidemie-en-algerie/";
"2020-04-06 20:26:55";"2020-04-06";"9";"80";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1247219872658063365";
"2020-04-06 14:53:56";"2020-04-06";"2";"6";"404";"KENYA";"https://twitter.com/MOH_Kenya/status/1247140612798906370";
"2020-04-06 12:44:03";"2020-04-06";"1";"1";"204";"BENIN";"https://twitter.com/gouvbenin/status/1247110777330372616";
"2020-04-06 10:28:03";"2020-04-06";"1";"71";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1247062679749103622";
"2020-04-06 23:47:15";"2020-04-05";"1";"18";"854";"BURKINA";"https://twitter.com/Lefaso_net/status/1247268842725834754";
"2020-04-06 10:23:51";"2020-04-05";"1";"2";"231";"ETHIOPIA";"https://twitter.com/lia_tadesse/status/1246852184958013441";
"2020-04-06 01:33:19";"2020-04-05";"1";"70";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1246895931112534019";
"2020-04-06 01:19:11";"2020-04-05";"5";"10";"562";"NIGER";"https://www.actuniger.com/societe/16036-covid-19-40-nouveaux-cas-et-2-nouveaux-deces-13-premiers-cas-gueris";
"2020-04-05 21:57:13";"2020-04-05";"2";"11";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1246884210234798082";
"2020-04-05 21:49:41";"2020-04-05";"2";"3";"384";"CIV";"http://www.ivoirtv.net/actualites/presse-nationale/societe/15015-covid-19-cote-ivoire-enregistre-16.html";
"2020-04-05 21:31:37";"2020-04-05";"3";"22";"788";"TUNISIA";"https://www.businessnews.com.tn/tunisie-21-nouveaux-cas-de-contamination-au-covid-19,520,97138,3";
"2020-04-05 20:35:09";"2020-04-05";"7";"78";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1246859131375562755";
"2020-04-05 19:42:11";"2020-04-05";"10";"69";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1246851813179097091";
"2020-04-05 18:13:02";"2020-04-05";"22";"152";"12";"ALGERIA";"https://www.dzairdaily.com/coronavirus-algerie-bilan-152-morts-nombre-1320-cas-confirmes/";
"2020-04-05 17:58:00";"2020-04-05";"2";"3";"430";"LIBERIA";"https://twitter.com/NPHIL6/status/1246784628989493249";
"2020-04-05 12:26:58";"2020-04-05";"1";"5";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1246745591746625536";
"2020-04-05 11:11:00";"2020-04-05";"1";"59";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1246543683333361664";
"2020-03-31 11:05:42";"2020-04-05";"1";"1";"231";"ETHIOPIA";"https://twitter.com/lia_tadesse/status/1246780656652255232";
"2020-04-05 18:55:04";"2020-04-04";"1";"17";"854";"BURKINA";"https://lefaso.net/spip.php?article95981";
"2020-04-05 12:41:25";"2020-04-04";"1";"9";"120";"CAMEROON";"http://www.cameroon-info.net/article/cameroun-covid-19-deja-555-cas-positifs-dont-au-moins-un-dans-le-sud-la-368058.html";
"2020-04-05 11:08:20";"2020-04-04";"2";"18";"180";"DRC";"https://twitter.com/OMSRDCONGO/status/1246547620136456192";
"2020-04-04 20:34:25";"2020-04-04";"25";"130";"12";"ALGERIA";"https://atlasinfo.fr/algerie-80-nouveaux-cas-confirmes-pour-un-total-de-1251-25-nouveaux-deces.html";
"2020-04-04 20:07:13";"2020-04-04";"5";"71";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1246495611836403712";
"2020-04-04 19:52:39";"2020-04-04";"1";"19";"788";"TUNISIA";"https://twitter.com/OmsTunisie/status/1246486560322850817";
"2020-04-04 19:50:47";"2020-04-04";"8";"58";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1246487605111332864";
"2020-04-04 18:02:18";"2020-04-04";"2";"5";"178";"CONGO";"https://www.facebook.com/VoxCongo/videos/209670493625504/?__xts__%5B0%5D=68.ARCFl8eUCc2VhsrhUGZyLsFOpMkeZPhXy5t6anAFVas0__lgBHt0lVayVH5lkAOEyyQDtRxcra2r4clSMdEuLzuttrUORlMQkpTYeQ6vlyr5QWP6m5HzuLCGDw_ss7ooygr6FA8KcX6paBfAukDzDDdNHqeQto5DpU9RmjUlGUgI3YI7XMwxwdCuWH9tK4EFOMXRAHeDCSfbQrWG-jrVq82pISezWk8Knp6nUkmjaA-HaL4TD_0ACTa6dlkWkDJ4vpfEZfqgMiLvEfqXG-m3R-B3-vwcaVq9xjBwEo6ZTgTPuNR2G4Wpajh9kWVTYnw7zHTQHb80E58t-PbKhOxPjxtZ0-wBEEbLYJNNQQ&__tn__=-R";
"2020-04-04 15:54:20";"2020-04-04";"1";"1";"430";"LIBERIA";"https://twitter.com/NPHIL6/status/1246414936697458688";
"2020-04-04 10:07:59";"2020-04-04";"3";"50";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1246339632205377542";
"2020-04-04 18:45:40";"2020-04-03";"3";"16";"180";"DRC";"https://www.factuel.cd/2020/04/04/rdccoronavirus-148-cas-confirmes-dont-16-deces";
"2020-04-04 14:32:48";"2020-04-03";"2";"4";"566";"NIGERIA";"https://twitter.com/NCDCgov/status/1246412571844005889";
"2020-04-04 01:21:34";"2020-04-03";"1";"2";"686";"SENEGAL";"https://twitter.com/MinisteredelaS1/status/1246215724814778368";
"2020-04-03 21:26:49";"2020-04-03";"22";"105";"12";"ALGERIA";"https://twitter.com/ObservAlgerie/status/1246151100950106115";
"2020-04-03 20:57:29";"2020-04-03";"1";"8";"120";"CAMEROON";"https://twitter.com/DrManaouda/status/1246148956259864580";
"2020-04-03 20:47:44";"2020-04-03";"4";"18";"788";"TUNISIA";"https://tunivisions.net/38809/la-tunisie-a-frole-les-500-cas-confirmes-du-coronavirus-en-plus-de-18-morts-et-5-guerisons/#.XodxMJqJOz8.twitter";
"2020-04-03 20:38:33";"2020-04-03";"8";"66";"818";"EGYPT";"https://twitter.com/mohpegypt/status/1246143355345604608";
"2020-04-03 18:55:40";"2020-04-03";"1";"3";"768";"TOGO";"https://twitter.com/OMSTogo/status/1246050654516400133";
"2020-04-03 17:41:38";"2020-04-03";"2";"9";"710";"SOUTH AFRICA";"https://twitter.com/DrZweliMkhize/status/1246092958203613184";
"2020-04-03 12:49:41";"2020-04-03";"3";"47";"504";"MOROCCO";"https://twitter.com/Ministere_Sante/status/1246022233266544640";
